#,time(s),count A,count B,count C,count D
979,4.895,-37,-40,,
980,4.9,-37,-40,,
981,4.905,-36,-40,,
982,4.91,-36,-40,,
983,4.915,-36,-40,,
984,4.92,-36,-40,,
985,4.925,-36,-39,,
986,4.93,-35,-39,,
987,4.935,-35,-39,,
988,4.94,-34,-39,,
989,4.945,-34,-38,,
990,4.95,-34,-38,,
991,4.955,-33,-38,,
992,4.96,-32,-38,,
993,4.965,-32,-37,,
994,4.97,-32,-37,,
995,4.975,-31,-36,,
996,4.98,-30,-36,,
997,4.985,-30,-36,,
998,4.99,-30,-36,,
999,4.995,-29,-35,,
1000,5,-28,-34,,
1001,5.005,-28,-34,,
1002,5.01,-27,-34,,
1003,5.015,-26,-33,,
1004,5.02,-26,-33,,
1005,5.025,-25,-32,,
1006,5.03,-24,-32,,
1007,5.035,-24,-31,,
1008,5.04,-23,-30,,
1009,5.045,-22,-30,,
1010,5.05,-21,-29,,
1011,5.055,-20,-29,,
1012,5.06,-20,-28,,
1013,5.065,-19,-28,,
1014,5.07,-18,-27,,
1015,5.075,-18,-26,,
1016,5.08,-16,-26,,
1017,5.085,-16,-25,,
1018,5.09,-15,-24,,
1019,5.095,-14,-23,,
1020,5.1,-13,-23,,
1021,5.105,-12,-22,,
1022,5.11,-12,-21,,
1023,5.115,-11,-20,,
1024,5.12,-10,-20,,
1025,5.125,-9,-19,,
1026,5.13,-8,-18,,
1027,5.135,-7,-17,,
1028,5.14,-6,-16,,
1029,5.145,-6,-16,,
1030,5.15,-4,-15,,
1031,5.155,-4,-14,,
1032,5.16,-3,-13,,
1033,5.165,-2,-12,,
1034,5.17,-1,-11,,
1035,5.175,0,-10,,
1036,5.18,0,-10,,
1037,5.185,2,-9,,
1038,5.19,2,-8,,
1039,5.195,3,-7,,
1040,5.2,4,-6,,
1041,5.205,5,-5,,
1042,5.21,6,-4,,
1043,5.215,7,-3,,
1044,5.22,8,-2,,
1045,5.225,8,-1,,
1046,5.23,9,0,,
1047,5.235,10,0,,
1048,5.24,11,2,,
1049,5.245,12,2,,
1050,5.25,13,3,,
1051,5.255,14,4,,
1052,5.26,14,5,,
1053,5.265,15,6,,
1054,5.27,16,7,,
1055,5.275,17,8,,
1056,5.28,18,9,,
1057,5.285,18,10,,
1058,5.29,19,11,,
1059,5.295,20,12,,
1060,5.3,20,12,,
1061,5.305,21,14,,
1062,5.31,22,14,,
